t,h,lon,lat,v,gam,azm,alpha,beta,q
1593.382725,154231.881,82.9614276,21.31704304,11068.74232,-0.2732461083,39.91052036,17.41527729,-26.72255273,36.54985781
1600.826008,153834.041,83.11441825,21.48867434,10956.80496,-0.2836470313,39.4690414,17.42676135,-26.34345092,35.71768668
1610.129701,153316.6783,83.30174279,21.70227219,10817.44267,-0.3029753224,38.92054983,17.42062628,-25.89607816,34.71996934
1618.800065,152804.2394,83.47245173,21.9003492,10688.1478,-0.3279631459,38.41160747,17.42734249,-25.55603107,33.82017591
1624.516328,152446.0553,83.58297577,22.03039947,10603.0136,-0.3465760744,38.07566565,17.43776198,-25.34783921,33.24364563
1625.954751,152353.2862,83.61053528,22.06305558,10581.60505,-0.351528642,37.99108653,17.43472273,-25.29013787,33.10407886
1625.954751,152353.2862,83.61053528,22.06305558,10581.60505,-0.351528642,37.99108653,17.43472273,-25.29013787,33.10407886
1629.515053,152118.5128,83.67831464,22.14376216,10528.68523,-0.3645730426,37.78201606,17.42358964,-25.11535156,32.76548505
1636.958335,151602.8493,83.81802708,22.31191602,10418.21927,-0.3935723213,37.34653358,17.42209151,-24.69298127,32.06780945
1646.262029,150911.9344,83.98889944,22.5209651,10279.92509,-0.4282320908,36.80260522,17.4469634,-24.25072442,31.21638724
1654.932393,150227.0286,84.14439295,22.71459757,10150.5724,-0.4575875011,36.29292556,17.45453648,-23.92542343,30.45759136
1660.648656,149756.2232,84.24493388,22.84160751,10065.09293,-0.4761487561,35.9551354,17.45121699,-23.71644443,29.97360236
1662.087078,149635.4495,84.26998714,22.87348468,10043.55096,-0.4806614263,35.86989005,17.45285264,-23.66391319,29.85195715
1662.087078,149635.4495,84.26998714,22.87348468,10043.55096,-0.4806614263,35.86989005,17.45285264,-23.66391319,29.85195715
1665.64738,149332.9323,84.33157101,22.95223894,9990.155258,-0.4912671623,35.65847463,17.45588308,-23.49910683,29.55320447
1673.090663,148685.9891,84.45836159,23.11619743,9878.214655,-0.510747073,35.21615307,17.45234061,-23.08276757,28.94063113
1682.394357,147856.5587,84.61312995,23.31978224,9737.676978,-0.5299920535,34.66212423,17.44868343,-22.66282389,28.18358259
1691.06472,147070.6497,84.7536595,23.50809921,9606.023074,-0.5432671067,34.14212561,17.44459139,-22.34137496,27.48186597
1696.780983,146549.1789,84.8443567,23.63148522,9518.855585,-0.5496307916,33.79698471,17.44597772,-22.13277326,27.01721458
1698.219406,146417.8311,84.86693545,23.66243528,9496.866928,-0.5508649906,33.7097925,17.44875281,-22.08642405,26.89900035
1698.219406,146417.8311,84.86693545,23.66243528,9496.866928,-0.5508649906,33.7097925,17.44875281,-22.08642405,26.89900035
1701.779708,146092.9611,84.9223987,23.73886846,9442.337831,-0.553165468,33.49336813,17.45279359,-21.93770659,26.60691334
1709.222991,145416.8965,85.03641251,23.89785251,9328.007817,-0.5554313839,33.04045344,17.44384575,-21.54195469,26.00057703
1718.526685,144581.4735,85.17525345,24.09498811,9184.692557,-0.5559739628,32.47410211,17.43021835,-21.14257972,25.23810896
1727.197048,143814.5818,85.3009952,24.27706543,9050.765569,-0.5555874817,31.94396421,17.42707476,-20.82400858,24.51835155
1732.913311,143315.5486,85.3819794,24.39621789,8962.298347,-0.555172819,31.59311873,17.42512509,-20.61492423,24.04150212
1734.351734,143190.8018,85.40211929,24.42608776,8940.023597,-0.5551543368,31.50466786,17.42370561,-20.57140073,23.92168836
1734.351734,143190.8018,85.40211929,24.42608776,8940.023597,-0.5551543368,31.50466786,17.42370561,-20.57140073,23.92168836
1737.912036,142883.2948,85.45155638,24.49982206,8884.884287,-0.5554384353,31.28548902,17.41907365,-20.43118374,23.62550223
1745.355319,142245.4714,85.55302538,24.65304971,8769.617637,-0.5572883821,30.82818336,17.40984999,-20.04738691,23.00670854
1754.659012,141455.1397,85.67630264,24.84277943,8625.607173,-0.5625791775,30.25833101,17.40469551,-19.65233461,22.23437923
1763.329376,140721.2801,85.78767296,25.0177513,8491.487765,-0.5714060834,29.72688765,17.40592448,-19.32614917,21.51879603
1769.045639,140236.457,85.85926036,25.13211524,8403.129168,-0.5794618312,29.37625907,17.40696427,-19.11301087,21.05173609
1770.484062,140114.1381,85.87704607,25.16076742,8380.906212,-0.5818232715,29.28796131,17.40688536,-19.07023096,20.93504047
1770.484062,140114.1381,85.87704607,25.16076742,8380.906212,-0.5818232715,29.28796131,17.40688536,-19.07023096,20.93504047
1774.044364,139810.4886,85.92067476,25.23146611,8325.927251,-0.5883174246,29.06925712,17.40675461,-18.93091303,20.64761877
1781.487646,139170.3822,86.01008805,25.37824932,8211.090567,-0.6039531757,28.61342449,17.41057013,-18.54283259,20.0523849
1790.79134,138357.5145,86.1184679,25.55974094,8067.712232,-0.626947534,28.04602299,17.41617986,-18.14309158,19.32219609
1799.461704,137583.0037,86.21613266,25.72685736,7934.336843,-0.6534991189,27.51759832,17.41129723,-17.80795791,18.66083163
1805.177967,137060.6333,86.27878177,25.83595095,7846.568336,-0.674054482,27.16954323,17.41040022,-17.58278922,18.23360312
1806.61639,136927.5077,86.29433083,25.8632657,7824.492992,-0.6794823455,27.08191941,17.41288738,-17.53645051,18.12647839
1806.61639,136927.5077,86.29433083,25.8632657,7824.492992,-0.6794823455,27.08191941,17.41288738,-17.53645051,18.12647839
1810.176692,136595.0126,86.33244512,25.93063464,7769.853601,-0.6931387553,26.86480519,17.41664196,-17.39618329,17.86395912
1817.619974,135885.6651,86.41042954,26.07036801,7655.709935,-0.7232567226,26.41204631,17.41330455,-17.02761224,17.32770183
1826.923668,134970.569,86.50471393,26.24288293,7513.153404,-0.7632297277,25.84784623,17.41811969,-16.63916603,16.67229844
1835.594032,134089.47,86.58943021,26.40146999,7380.217337,-0.8005692958,25.32120253,17.42826089,-16.28972428,16.07539549
1841.310295,133494.6651,86.64363881,26.50485212,7292.512094,-0.82485412,24.97387542,17.42897825,-16.04418085,15.69076585
1842.748717,133343.3204,86.65707585,26.53071848,7270.439789,-0.8310042926,24.8864785,17.428087,-15.99069598,15.59515244
1842.748717,133343.3204,86.65707585,26.53071848,7270.439789,-0.8310042926,24.8864785,17.428087,-15.99069598,15.59515244
1846.309019,132965.8706,86.68998354,26.59448303,7215.799835,-0.8462807038,24.66996833,17.43009911,-15.85660691,15.35894635
1853.752302,132164.5768,86.75717677,26.72659153,7101.423439,-0.8767504561,24.21667725,17.44261696,-15.54798774,14.86900817
1863.055996,131143.2265,86.8381429,26.88940411,6958.237754,-0.9128268234,23.64935207,17.44164188,-15.17624159,14.27084762
1871.726359,130173.4219,86.91061718,27.03877847,6824.788641,-0.9476485378,23.12037846,17.43000303,-14.83066529,13.72652003
1877.442622,129524.3075,86.95684861,27.13599873,6736.828998,-0.9714972863,22.77200019,17.42360574,-14.57850009,13.37310029
1878.881045,129359.7791,86.96829019,27.16030368,6714.697017,-0.9775718429,22.68446758,17.42170754,-14.51081508,13.28492582
1878.881045,129359.7791,86.96829019,27.16030368,6714.697017,-0.9775718429,22.68446758,17.42170754,-14.51081508,13.28492582
1882.441347,128950.4316,86.99628042,27.22018478,6659.923614,-0.9927986195,22.46797385,17.41767855,-14.37149602,13.0677721
1889.88463,128085.0053,87.05329293,27.34409015,6545.40757,-1.025399807,22.01422757,17.41418183,-14.13204675,12.61818888
1899.188324,126985.4164,87.12172629,27.49649563,6402.252547,-1.067190821,21.4457237,17.40660503,-13.76652153,12.06697534
1907.858687,125942.6622,87.18271911,27.63602348,6268.967807,-1.109027891,20.91660508,17.38766687,-13.43494745,11.56630623
1913.57495,125244.6939,87.22148882,27.72667666,6181.226899,-1.139237407,20.56806614,17.37582505,-13.20207612,11.24224265
1915.013373,125067.6186,87.23106633,27.74932006,6159.160602,-1.147039916,20.48055182,17.37472868,-13.12333348,11.1611263
1915.013373,125067.6186,87.23106633,27.74932006,6159.160602,-1.147039916,20.48055182,17.37472868,-13.12333348,11.1611263
1918.573675,124626.9224,87.2544669,27.80507289,6104.530578,-1.166067104,20.26441843,17.3813151,-12.96536398,10.9598412
1926.016958,123696.0252,87.30199459,27.92027487,5990.205538,-1.204385909,19.81100462,17.38419982,-12.74208175,10.54559495
1935.320651,122512.9126,87.35878782,28.0616684,5847.704733,-1.25998397,19.24462449,17.33585835,-12.35896748,10.04852649
1943.991015,121384.6516,87.40916175,28.19081194,5715.417665,-1.320267603,18.72035891,17.33219772,-12.01404978,9.592106775
1949.707278,120626.6833,87.44105443,28.27455661,5628.113283,-1.358102711,18.37414837,17.34520801,-11.79711461,9.294270827
1951.145701,120434.5924,87.44891633,28.2954534,5606.145307,-1.367570512,18.28714366,17.33859591,-11.72045832,9.22146188
1951.145701,120434.5924,87.44891633,28.2954534,5606.145307,-1.367570512,18.28714366,17.33859591,-11.72045832,9.22146188
1954.706003,119956.2993,87.46809734,28.34686992,5551.829307,-1.391919939,18.07274548,17.33493311,-11.54779894,9.040834379
1962.149285,118945.7171,87.50692853,28.45294526,5438.103272,-1.439050983,17.62426776,17.36812313,-11.27834224,8.661676066
1971.452979,117667.2532,87.55309026,28.58281054,5295.88225,-1.496263655,17.06430181,17.35531933,-10.87545676,8.203946305
1980.123343,116459.6336,87.59379647,28.7010872,5163.808766,-1.557626772,16.54820024,17.35036028,-10.49039893,7.787593616
1985.839606,115653.427,87.61944633,28.77760494,5076.777202,-1.598236129,16.20876026,17.37252332,-10.31173372,7.515213572
1987.278029,115449.6373,87.62575402,28.79667559,5054.870857,-1.608309478,16.1230813,17.37442206,-10.27780439,7.447694099
1987.278029,115449.6373,87.62575402,28.79667559,5054.870857,-1.608309478,16.1230813,17.37442206,-10.27780439,7.447694099
1990.838331,114943.247,87.64111548,28.84355936,5000.682886,-1.633780997,15.91129851,17.38014171,-10.08608418,7.281690482
1998.281613,113877.3195,87.67209742,28.94009986,4887.437631,-1.686045641,15.47623456,17.40564252,-9.632519494,6.938073703
2007.585307,112532.718,87.7087216,29.05794212,4746.084799,-1.754055369,14.936072,17.42559314,-9.332361188,6.519858557
2016.255671,111266.0026,87.74081884,29.16491496,4614.844033,-1.825496802,14.44299415,17.43777055,-8.684265867,6.1421809
2021.971933,110421.5794,87.76094892,29.2339304,4528.697004,-1.87895783,14.1260591,17.43571903,-8.724485242,5.900884904
2023.410356,110207.6918,87.76588878,29.25110776,4507.091188,-1.894422794,14.04309416,17.43038748,-9.012544047,5.841571287
2023.410356,110207.6918,87.76588878,29.25110776,4507.091188,-1.894422794,14.04309416,17.43038748,-9.012544047,5.841571287
2025.190507,109941.8088,87.7719299,29.27226131,4480.402094,-1.915082843,13.93716664,17.4289715,-9.022650789,5.768286473
2028.912149,109381.8028,87.7843079,29.31611034,4424.691776,-1.958194265,13.72573965,17.444834,-8.209678587,5.615174337
2033.563995,108674.3947,87.79931944,29.3702018,4355.216327,-2.013027906,13.47281279,17.44871148,-8.177679836,5.428620192
2037.899177,108006.808,87.81285799,29.41989321,4290.797127,-2.071446256,13.2330635,17.43035851,-7.91913431,5.260659638
2040.757309,107561.2816,87.82154956,29.45227611,4248.536975,-2.113126498,13.08348244,17.42257107,-7.392953422,5.151845432
2041.47652,107448.4832,87.82370896,29.46037734,4237.923869,-2.123899108,13.04691232,17.42298042,-7.392036605,5.124533408
2041.47652,107448.4832,87.82370896,29.46037734,4237.923869,-2.123899108,13.04691232,17.42298042,-7.392036605,5.124533408
2043.256671,107167.9807,87.82900505,29.4803472,4211.683791,-2.151225442,12.95497332,17.42415537,-7.521647849,5.057366055
2046.978313,106575.3296,87.83985459,29.52172029,4156.976012,-2.211794374,12.75720792,17.42109572,-7.643576297,4.919498135
2051.630159,105821.6046,87.85299316,29.57271999,4088.935589,-2.294280516,12.50679612,17.40549897,-7.491031252,4.752291485
2055.965341,105104.6924,87.86482312,29.61953519,4025.965336,-2.379111206,12.27885143,17.37435683,-7.132926252,4.60223658
2058.823473,104623.5032,87.87241103,29.65002452,3984.714482,-2.439732975,12.13356882,17.3547692,-6.896275643,4.505722517
2059.542684,104501.2725,87.87429462,29.65764986,3974.363251,-2.455467669,12.0975277,17.35245887,-6.851359786,4.481545038
2059.542684,104501.2725,87.87429462,29.65764986,3974.363251,-2.455467669,12.0975277,17.35245887,-6.851359786,4.481545038
2061.322835,104196.7178,87.87891271,29.67644262,3948.784988,-2.495132139,12.00829153,17.34396597,-6.874801206,4.422392514
2065.044476,103550.2101,87.88836427,29.71535954,3895.551305,-2.583206903,11.81605658,17.31673115,-7.065913457,4.301796452
2069.696323,102722.096,87.89979257,29.76329942,3829.478825,-2.702007991,11.5730184,17.27970096,-6.801903987,4.155816377
2074.031505,101928.7928,87.91006738,29.80727448,3768.444397,-2.821995307,11.3541482,17.21984028,-6.572145505,4.026165651
2076.889637,101393.4174,87.91664942,29.83589829,3728.546413,-2.907995097,11.20908117,17.18109692,-6.689960329,3.943265357
2077.608848,101257.0248,87.91828164,29.84305527,3718.540962,-2.930302352,11.17183796,17.17727908,-6.726008196,3.922333264
2077.608848,101257.0248,87.91828164,29.84305527,3718.540962,-2.930302352,11.17183796,17.17727908,-6.726008196,3.922333264
2079.388999,100916.5646,87.92228022,29.86069065,3693.815583,-2.985897699,11.07978977,17.16362433,-6.540887031,3.871251725
2083.11064,100191.4045,87.93045528,29.89719575,3642.388801,-3.105215139,10.89850187,17.11548775,-6.036891739,3.768005446
2087.762487,99258.92637,87.94033309,29.94213479,3578.612518,-3.262281051,10.67236017,17.05642467,-6.22903019,3.643182047
2092.097669,98362.77477,87.94920333,29.98332835,3519.731224,-3.417767093,10.46350689,16.97179552,-5.5261057,3.532890194
2094.9558,97757.01423,87.9548827,30.0101262,3481.272026,-3.525601492,10.34104442,16.91521689,-5.25807538,3.462620888
2095.675012,97602.6531,87.95629231,30.01682447,3471.628737,-3.553361209,10.30933724,16.90867124,-5.567249999,3.444774662
2095.675012,97602.6531,87.95629231,30.01682447,3471.628737,-3.553361209,10.30933724,16.90867124,-5.567249999,3.444774662
2097.455163,97217.23296,87.95974443,30.03332626,3447.7878,-3.622563782,10.22349379,16.89402151,-5.920809168,3.400887921
2101.176804,96396.32696,87.96679641,30.06746964,3398.12032,-3.767479926,10.04932311,16.84464927,-5.36850246,3.311936251
2105.828651,95342.12102,87.97530426,30.10947181,3336.425381,-3.951950583,9.829953565,16.77290432,-5.818483756,3.204607393
2110.163833,94331.98337,87.98292747,30.14794298,3279.322838,-4.127568513,9.621725546,16.69798512,-4.886586982,3.108141078
2113.021964,93651.86318,87.98780092,30.17295265,3241.884925,-4.242613679,9.513280612,16.64678199,-4.040317005,3.046190015
2113.741176,93479.04596,87.98901109,30.17920148,3232.487296,-4.271696789,9.487109417,16.63507523,-4.295997721,3.030717549
2113.741176,93479.04596,87.98901109,30.17920148,3232.487296,-4.271696789,9.487109417,16.63507523,-4.295997721,3.030717549
2115.521327,93048.35988,87.99197486,30.19459184,3209.248961,-4.34382183,9.413899824,16.61882007,-4.785507651,2.992055443
2119.242968,92135.53411,87.9980287,30.22641556,3160.64522,-4.488855849,9.256062801,16.59973187,-4.588119701,2.911289421
2123.894815,90973.91042,88.00532553,30.26552393,3099.911978,-4.66133501,9.055947332,16.54813148,-4.678534218,2.813051615
2128.229997,89874.05978,88.01186241,30.30129981,3043.329253,-4.812636625,8.880476076,16.5247571,-3.631706483,2.721546058
2131.088128,89141.92724,88.01604381,30.32453103,3005.911405,-4.901895878,8.788722236,16.51752957,-3.347342482,2.661043701
2131.80734,88957.10396,88.01708181,30.33033202,2996.485672,-4.923626574,8.763892125,16.50821175,-3.796624742,2.646162274
2131.80734,88957.10396,88.01708181,30.33033202,2996.485672,-4.923626574,8.763892125,16.50821175,-3.796624742,2.646162274
2133.587491,88498.55618,88.01962189,30.34461345,2973.158479,-4.977597078,8.688063354,16.49767142,-4.597343758,2.608881339
2137.309132,87536.466,88.02479551,30.37411632,2924.174915,-5.078610349,8.522756317,16.52352331,-4.028240674,2.52872274
2141.960979,86332.92004,88.03101584,30.4103138,2862.454595,-5.177561468,8.342226032,16.54510329,-3.712440619,2.428217614
2146.296161,85216.66967,88.03657559,30.4433617,2804.43479,-5.246312547,8.159488909,16.5991196,-4.09327817,2.332329563
2149.154292,84486.71038,88.04011063,30.46478577,2765.751377,-5.27280797,8.03420701,16.66721155,-3.711815337,2.267004982
2149.873504,84304.18913,88.0409845,30.47013082,2755.952789,-5.276586843,8.005215149,16.68290434,-3.492710974,2.250481901
2149.873504,84304.18913,88.0409845,30.47013082,2755.952789,-5.276586843,8.005215149,16.68290434,-3.492710974,2.250481901
2151.653655,83854.7536,88.04312129,30.48328052,2731.61571,-5.282297851,7.937386856,16.71052637,-3.387372639,2.2098149
2155.375296,82927.5672,88.04746784,30.51040142,2680.306942,-5.276770207,7.790747924,16.82266075,-3.120408712,2.122005515
2160.027143,81800.85971,88.05269456,30.54358367,2614.667929,-5.208281304,7.67927157,17.06856164,-1.002259089,2.005603633
2164.362325,80794.85504,88.05740119,30.57376954,2552.126074,-5.093611954,7.600625233,17.20427183,-3.051426439,1.897557191
2167.220456,80157.38585,88.06039347,30.59327854,2510.553635,-5.018707339,7.405884639,17.32069205,-7.755407321,1.825156844
2167.939667,80000,88.06112304,30.59813946,2500,-5,7.326616305,17.38929315,-8.983264457,1.805678909
