t,h,lon,lat,v,gam,azm,alpha,beta,q
1274.863685,163968.9499,66.68485918,20.72475637,13330.25366,-0.3105883053,44.75707549,17.4413378,-30.26546079,52.69102419
1285.574343,163242.5832,66.97434788,21.00016387,13174.08264,-0.2752917758,44.21310604,17.43251342,-29.84806734,51.60753507
1292.635746,162816.6095,67.16210026,21.18135235,13070.63876,-0.2515846844,43.85294591,17.42531969,-29.56889627,50.83226591
1294.412656,162715.9041,67.2089572,21.22689412,13044.57775,-0.2457849397,43.76222649,17.42390313,-29.50477335,50.62990832
1294.412656,162715.9041,67.2089572,21.22689412,13044.57775,-0.2457849397,43.76222649,17.42390313,-29.50477335,50.62990832
1298.810761,162477.3703,67.32426334,21.33952245,12980.04791,-0.2319693292,43.53753439,17.42110393,-29.35632193,50.11769256
1308.005583,162023.728,67.56224138,21.5745321,12845.18816,-0.2068218795,43.06754159,17.4156124,-29.05505556,49.00533586
1319.498605,161524.1968,67.85386143,21.86735044,12677.17253,-0.1855690983,42.48151415,17.40956851,-28.64882825,47.56513374
1330.209262,161098.2405,68.11984509,22.13922402,12521.55638,-0.1782529431,41.93908534,17.40641626,-28.22562603,46.20929382
1337.270665,160823.2433,68.29218727,22.31789374,12419.58689,-0.1805703307,41.58414988,17.40333068,-27.93633446,45.32708886
1339.047575,160753.4893,68.33518054,22.36277871,12394.01369,-0.1820904097,41.4951985,17.40177484,-27.86459266,45.10834707
1339.047575,160753.4893,68.33518054,22.36277871,12394.01369,-0.1820904097,41.4951985,17.40177484,-27.86459266,45.10834707
1343.44568,160578.3095,68.44095161,22.47374227,12330.86616,-0.1874914701,41.27558958,17.40065066,-27.70179741,44.57102506
1352.640502,160192.9363,68.65913659,22.70509578,12199.41681,-0.2055774795,40.81798296,17.40701374,-27.39239035,43.47453327
1364.133524,159654.7081,68.9263037,22.9930223,12035.98476,-0.2391367668,40.24797874,17.41248805,-26.96377897,42.18179716
1374.844181,159077.5372,69.16978385,23.26002749,11884.25794,-0.2781753578,39.71853055,17.41653849,-26.51314389,41.06279155
1381.905584,158651.6542,69.32742704,23.43532786,11784.31435,-0.3059857386,39.36983118,17.41883522,-26.2087811,40.36994262
1383.682494,158538.6597,69.36673671,23.47934514,11759.15884,-0.3130954386,39.2820654,17.41846697,-26.13220937,40.20152183
1383.682494,158538.6597,69.36673671,23.47934514,11759.15884,-0.3130954386,39.2820654,17.41846697,-26.13220937,40.20152183
1388.0806,158248.851,69.46341407,23.58812664,11696.86384,-0.3307387808,39.06465487,17.42009004,-25.96100901,39.7917819
1397.275422,157597.8562,69.66267908,23.81475904,11566.26972,-0.3664229727,38.60769797,17.43094734,-25.65004464,38.96614993
1408.768443,156707.1094,69.90631357,24.09647539,11401.98972,-0.4057487917,38.03041286,17.43725102,-25.22090847,37.99247921
1419.4791,155816.555,70.12790655,24.35737188,11247.55253,-0.4340750033,37.48654275,17.43887181,-24.76591375,37.12181186
1426.540503,155208.0762,70.27111011,24.5284672,11144.8856,-0.447041622,37.12480833,17.43973275,-24.46077839,36.55516956
1428.317413,155053.3134,70.30678262,24.57140334,11118.9383,-0.4495424757,37.03337071,17.43916569,-24.38446441,36.41304898
1428.317413,155053.3134,70.30678262,24.57140334,11118.9383,-0.4495424757,37.03337071,17.43916569,-24.38446441,36.41304898
1432.715519,154668.5188,70.39444882,24.67746815,11054.52029,-0.454465227,36.80626351,17.4388699,-24.21875573,36.0597752
1441.910341,153862.1287,70.57482464,24.89822919,10918.89759,-0.4589827879,36.326628,17.44195951,-23.92972994,35.31020347
1453.403362,152867.5896,70.79473304,25.17222955,10747.66326,-0.4546474929,35.71829099,17.43980521,-23.52056413,34.34903231
1464.114019,151971.7582,70.99409501,25.42554578,10586.67007,-0.4427811289,35.14549973,17.43387453,-23.08096581,33.42000155
1471.175423,151403.6451,71.12258758,25.59143439,10479.94293,-0.4321763756,34.76595248,17.43099216,-22.78357008,32.7869135
1472.952332,151263.8311,71.1545529,25.63303407,10453.0273,-0.4292905651,34.67027823,17.43030709,-22.70718817,32.625132
1472.952332,151263.8311,71.1545529,25.63303407,10453.0273,-0.4292905651,34.67027823,17.43030709,-22.70718817,32.625132
1477.350438,150923.384,71.23303617,25.73574558,10386.32531,-0.4220056723,34.43318353,17.42854175,-22.54737796,32.22075243
1486.54526,150236.7836,71.3941947,25.94928916,10246.61164,-0.4077891212,33.93512764,17.42453411,-22.28254661,31.35966582
1498.038281,149419.9132,71.59009509,26.21388438,10071.82146,-0.3950749903,33.30956002,17.41827445,-21.87851101,30.26413553
1508.748939,148687.3801,71.76716296,26.45806851,9909.145691,-0.3907626618,32.72720738,17.41278008,-21.43999371,29.23746344
1515.810342,148211.9394,71.88103169,26.61775246,9802.129509,-0.3927912139,32.34446697,17.41154403,-21.14576987,28.56332255
1517.587252,148092.5231,71.90932886,26.65776875,9775.233822,-0.3939324153,32.2483393,17.41182226,-21.06734684,28.39441603
1517.587252,148092.5231,71.90932886,26.65776875,9775.233822,-0.3939324153,32.2483393,17.41182226,-21.06734684,28.39441603
1521.985357,147796.576,71.97875585,26.75652391,9708.724996,-0.3978941029,32.01068912,17.41147465,-20.90426091,27.97906058
1531.180179,147170.8996,72.12109845,26.96163051,9570.018896,-0.4125346224,31.51354057,17.40784539,-20.63682868,27.12572513
1542.6732,146359.8148,72.29373285,27.21537988,9397.269599,-0.4421534595,30.89179431,17.40677905,-20.21447934,26.0916713
