t,h,lon,lat,v,gam,azm,alpha,beta,q
839.0283176,211035.5126,53.43932998,5.560458333,20924.57245,-0.1669022861,75.51777925,24.61884946,-48.00176379,69.99950682
851.5129606,210268.547,54.12658775,5.739286914,20806.34108,-0.170523803,75.17416014,24.53288238,-47.73276712,69.99967718
863.1477369,209542.7431,54.76276659,5.908727144,20694.6761,-0.1739665638,74.84900639,24.44837666,-47.46548642,69.99912845
870.8184003,209058.498,55.17989386,6.021905304,20620.27326,-0.1762381322,74.63198825,24.38974143,-47.29048606,69.99872151
872.7486224,208935.9225,55.28456836,6.050568765,20601.45315,-0.1768058266,74.57704643,24.3745364,-47.24273975,69.99870094
872.7486224,208935.9225,55.28456836,6.050568765,20601.45315,-0.1768058266,74.57704643,24.3745364,-47.24273975,69.99870094
877.5261979,208631.3507,55.54314799,6.121832224,20554.70291,-0.1782011859,74.44048395,24.33595327,-47.13810027,69.99886579
887.5143521,207988.9208,56.08140386,6.272277795,20456.19994,-0.181280959,74.15213686,24.25193073,-46.95857392,69.99951283
899.9989952,207174.2751,56.74969333,6.463102579,20331.62228,-0.1853847964,73.78622117,24.14262628,-46.6989664,69.9996774
911.6337715,206403.3248,57.36792472,6.643710541,20214.06215,-0.1891283658,73.43980823,24.03630261,-46.43529728,69.99913274
919.3044348,205889.2754,57.77307619,6.764243646,20135.786,-0.1915125439,73.20853048,23.96281427,-46.26433194,69.99871438
921.2346569,205759.2206,57.87471917,6.794756769,20115.99356,-0.1921013642,73.14996921,23.94378109,-46.21882152,69.99869171
921.2346569,205759.2206,57.87471917,6.794756769,20115.99356,-0.1921013642,73.14996921,23.94378109,-46.21882152,69.99869171
926.0122325,205436.1873,58.12576425,6.870596331,20066.84178,-0.1935421667,73.0043934,23.89555316,-46.11821524,69.99885507
936.0003867,204755.4712,58.64812488,7.030598388,19963.34805,-0.196687886,72.69697071,23.79054464,-45.9427925,69.99950893
948.4850297,203893.6631,59.29627383,7.233345289,19832.60921,-0.2008800281,72.30679821,23.65350402,-45.69518852,69.99967215
960.1198061,203079.3016,59.89546423,7.425036748,19709.40718,-0.2047818784,71.9374037,23.52025044,-45.44343971,69.99911971
967.7904694,202536.7458,60.28791977,7.552860592,19627.47302,-0.2073176889,71.6908073,23.42876364,-45.2774925,69.99869345
969.7206915,202399.5198,60.38635024,7.585206065,19606.76833,-0.2079505905,71.62837277,23.40520207,-45.2334311,69.99865929
